Code INSEE,Code Postal,Commune,Département,Région,Statut,Altitude Moyenne,Superficie,Population,geo_point_2d,geo_shape,ID Geofla,Code Commune,Code Canton,Code Arrondissement,Code Département,Code Région,geometry
62893,62930,WIMEREUX,['PAS-DE-CALAIS'],['NORD-PAS-DE-CALAIS'],['Commune simple'],24.0,826.0,7.4,"50.77924978918239, 1.613432313096119","{""coordinates"": [[[1.607971003315059, 50.746361257346], [1.601027232701192, 50.741760394491436], [1.594675882524232, 50.74986430770245], [1.604708353370692, 50.765995780671794], [1.604096084204754, 50.80318464597723], [1.6092185093930822, 50.804336680337364], [1.6177482427401282, 50.8010845344824], [1.62719608543651, 50.80148511557454], [1.631803792747204, 50.799723181062596], [1.63329303189949, 50.78615370031217], [1.6145926897369471, 50.76981236526165], [1.607971003315059, 50.746361257346]]], ""type"": ""Polygon""}",33814,893,65,3,62,31,"POLYGON ((1.607971003315059 50.746361257346, 1.601027232701192 50.741760394491436, 1.594675882524232 50.74986430770245, 1.604708353370692 50.765995780671794, 1.604096084204754 50.80318464597723, 1.6092185093930822 50.804336680337364, 1.6177482427401282 50.8010845344824, 1.62719608543651 50.80148511557454, 1.631803792747204 50.799723181062596, 1.63329303189949 50.78615370031217, 1.6145926897369471 50.76981236526165, 1.607971003315059 50.746361257346))"
62625,62770,NOYELLES-LES-HUMIERES,['PAS-DE-CALAIS'],['NORD-PAS-DE-CALAIS'],['Commune simple'],105.0,116.0,0.1,"50.37542375047368, 2.1773776418561592","{""coordinates"": [[[2.185043795569806, 50.3709988815609], [2.170498351207999, 50.36942061442326], [2.16710040918742, 50.375431038843566], [2.17795592614915, 50.37954391338484], [2.176537667204556, 50.38213808699191], [2.182894263148061, 50.38411955414855], [2.185043795569806, 50.3709988815609]]], ""type"": ""Polygon""}",28334,625,39,4,62,31,"POLYGON ((2.185043795569806 50.3709988815609, 2.170498351207999 50.36942061442326, 2.16710040918742 50.375431038843566, 2.17795592614915 50.37954391338484, 2.176537667204556 50.38213808699191, 2.182894263148061 50.38411955414855, 2.185043795569806 50.3709988815609))"
59670,59272,DON,['NORD'],['NORD-PAS-DE-CALAIS'],['Commune simple'],20.0,229.0,1.4,"50.54404898108235, 2.915578097686276","{""coordinates"": [[[2.900404986587345, 50.53534383757233], [2.901997635587243, 50.541924164545925], [2.916870982837271, 50.550605290975675], [2.926235475726329, 50.55302558667221], [2.929648373492249, 50.550442670777464], [2.930526007802536, 50.547382559848785], [2.9158358496963532, 50.53780560499043], [2.900404986587345, 50.53534383757233]]], ""type"": ""Polygon""}",15631,670,57,5,59,31,"POLYGON ((2.900404986587345 50.53534383757233, 2.901997635587243 50.541924164545925, 2.916870982837271 50.550605290975675, 2.926235475726329 50.55302558667221, 2.929648373492249 50.550442670777464, 2.930526007802536 50.547382559848785, 2.9158358496963532 50.53780560499043, 2.900404986587345 50.53534383757233))"
59443,59670,OCHTEZEELE,['NORD'],['NORD-PAS-DE-CALAIS'],['Commune simple'],32.0,564.0,0.3,"50.8191546723867, 2.400522573124648","{""coordinates"": [[[2.421676483499275, 50.808566662665996], [2.415144337287766, 50.80893095240084], [2.371030033389312, 50.81380332344456], [2.396826704465502, 50.83427922962863], [2.424901800989667, 50.81870208893824], [2.421676483499275, 50.808566662665996]]], ""type"": ""Polygon""}",10254,443,16,4,59,31,"POLYGON ((2.421676483499275 50.808566662665996, 2.415144337287766 50.80893095240084, 2.371030033389312 50.81380332344456, 2.396826704465502 50.83427922962863, 2.424901800989667 50.81870208893824, 2.421676483499275 50.808566662665996))"
62522,62990,LOISON-SUR-CREQUOISE,['PAS-DE-CALAIS'],['NORD-PAS-DE-CALAIS'],['Commune simple'],75.0,911.0,0.2,"50.44497009959139, 1.919091841507585","{""coordinates"": [[[1.9519709104644631, 50.427696666173496], [1.915470865958555, 50.42906063939812], [1.901897928980583, 50.4392113193791], [1.894921309553296, 50.448378140352574], [1.900856546589799, 50.454095844541], [1.90272781772496, 50.464382608052], [1.916701498694926, 50.46860839052126], [1.926092475208141, 50.45695691158143], [1.924914856808318, 50.45349037507036], [1.9387498726049572, 50.438195476575665], [1.9516089021059981, 50.43158991856216], [1.9519709104644631, 50.427696666173496]]], ""type"": ""Polygon""}",26930,522,18,4,62,31,"POLYGON ((1.9519709104644631 50.427696666173496, 1.915470865958555 50.42906063939812, 1.901897928980583 50.4392113193791, 1.894921309553296 50.448378140352574, 1.900856546589799 50.454095844541, 1.90272781772496 50.464382608052, 1.916701498694926 50.46860839052126, 1.926092475208141 50.45695691158143, 1.924914856808318 50.45349037507036, 1.9387498726049572 50.438195476575665, 1.9516089021059981 50.43158991856216, 1.9519709104644631 50.427696666173496))"
62597,62121,MOYENNEVILLE,['PAS-DE-CALAIS'],['NORD-PAS-DE-CALAIS'],['Commune simple'],110.0,650.0,0.3,"50.1799294808225, 2.7714156816268822","{""coordinates"": [[[2.754533861380109, 50.16547441325193], [2.749433176142515, 50.167870810386546], [2.754917781459945, 50.17571252858497], [2.752568643086346, 50.18143708719586], [2.777189473761863, 50.195600580737754], [2.784985516175391, 50.19786838734241], [2.78994892776802, 50.18503574752596], [2.786548466182154, 50.17220641669248], [2.781373044250134, 50.172673267795936], [2.769433387428883, 50.166248617143054], [2.754533861380109, 50.16547441325193]]], ""type"": ""Polygon""}",27601,597,20,1,62,31,"POLYGON ((2.754533861380109 50.16547441325193, 2.749433176142515 50.167870810386546, 2.754917781459945 50.17571252858497, 2.752568643086346 50.18143708719586, 2.777189473761863 50.195600580737754, 2.784985516175391 50.19786838734241, 2.78994892776802 50.18503574752596, 2.786548466182154 50.17220641669248, 2.781373044250134 50.172673267795936, 2.769433387428883 50.166248617143054, 2.754533861380109 50.16547441325193))"
62786,62240,SELLES,['PAS-DE-CALAIS'],['NORD-PAS-DE-CALAIS'],['Commune simple'],70.0,635.0,0.3,"50.695942848558246, 1.889643478470473","{""coordinates"": [[[1.895703712222725, 50.68414044330853], [1.87828592941869, 50.6866768036312], [1.874649705202077, 50.68881575232639], [1.8665423053651962, 50.68748565836489], [1.8655810470836722, 50.69375899339167], [1.872003344943074, 50.6984392278592], [1.864479110613755, 50.70248993616118], [1.88498395770712, 50.70311525547046], [1.891999752233082, 50.70793429728446], [1.901952240639607, 50.70844436698707], [1.9090392657960762, 50.70425299818666], [1.91000321042967, 50.69111414759941], [1.895703712222725, 50.68414044330853]]], ""type"": ""Polygon""}",20596,786,21,3,62,31,"POLYGON ((1.895703712222725 50.68414044330853, 1.87828592941869 50.6866768036312, 1.874649705202077 50.68881575232639, 1.8665423053651962 50.68748565836489, 1.8655810470836722 50.69375899339167, 1.872003344943074 50.6984392278592, 1.864479110613755 50.70248993616118, 1.88498395770712 50.70311525547046, 1.891999752233082 50.70793429728446, 1.901952240639607 50.70844436698707, 1.9090392657960762 50.70425299818666, 1.91000321042967 50.69111414759941, 1.895703712222725 50.68414044330853))"
59118,59137,BUSIGNY,['NORD'],['NORD-PAS-DE-CALAIS'],['Commune simple'],149.0,1650.0,2.5,"50.037597986773285, 3.466029654432823","{""coordinates"": [[[3.490106212787753, 50.01895987309744], [3.427791689788299, 50.02208543438017], [3.428469594983885, 50.02477764762929], [3.437135207977446, 50.0289236330173], [3.439027561547343, 50.04624272731252], [3.448250525428568, 50.05455330263337], [3.4440230002007, 50.06086474993553], [3.449829190869953, 50.06427452727556], [3.462275066628857, 50.05814776332724], [3.4827668646876, 50.056443150164945], [3.489336981475965, 50.0404386846547], [3.507141600307539, 50.03577661902001], [3.506455010474948, 50.03404595866531], [3.490106212787753, 50.01895987309744]]], ""type"": ""Polygon""}",16504,118,18,2,59,31,"POLYGON ((3.490106212787753 50.01895987309744, 3.427791689788299 50.02208543438017, 3.428469594983885 50.02477764762929, 3.437135207977446 50.0289236330173, 3.439027561547343 50.04624272731252, 3.448250525428568 50.05455330263337, 3.4440230002007 50.06086474993553, 3.449829190869953 50.06427452727556, 3.462275066628857 50.05814776332724, 3.4827668646876 50.056443150164945, 3.489336981475965 50.0404386846547, 3.507141600307539 50.03577661902001, 3.506455010474948 50.03404595866531, 3.490106212787753 50.01895987309744))"
62836,62131,VAUDRICOURT,['PAS-DE-CALAIS'],['NORD-PAS-DE-CALAIS'],['Commune simple'],41.0,298.0,0.9,"50.499601272842135, 2.6187765662312312","{""coordinates"": [[[2.616270364341032, 50.48844668806119], [2.605726757254279, 50.49089997364526], [2.604800590410043, 50.49775483545202], [2.610031284814323, 50.50376746639185], [2.6277499705477902, 50.5115054752756], [2.632293940344779, 50.50609754941388], [2.630981977568144, 50.49690212838756], [2.621814064964865, 50.494055941310684], [2.616270364341032, 50.48844668806119]]], ""type"": ""Polygon""}",30498,836,64,2,62,31,"POLYGON ((2.616270364341032 50.48844668806119, 2.605726757254279 50.49089997364526, 2.604800590410043 50.49775483545202, 2.610031284814323 50.50376746639185, 2.6277499705477902 50.5115054752756, 2.632293940344779 50.50609754941388, 2.630981977568144 50.49690212838756, 2.621814064964865 50.494055941310684, 2.616270364341032 50.48844668806119))"
59425,59218,NEUVILLE-EN-AVESNOIS,['NORD'],['NORD-PAS-DE-CALAIS'],['Commune simple'],115.0,316.0,0.3,"50.199509371867734, 3.579040884452387","{""coordinates"": [[[3.591533200329467, 50.18774372924281], [3.565003663601496, 50.19934496566598], [3.559844082173108, 50.20592390492949], [3.57427457239385, 50.2112991959284], [3.58271388566566, 50.202899234948525], [3.59935621882472, 50.195213214632915], [3.591533200329467, 50.18774372924281]]], ""type"": ""Polygon""}",13124,425,49,1,59,31,"POLYGON ((3.591533200329467 50.18774372924281, 3.565003663601496 50.19934496566598, 3.559844082173108 50.20592390492949, 3.57427457239385 50.2112991959284, 3.58271388566566 50.202899234948525, 3.59935621882472 50.195213214632915, 3.591533200329467 50.18774372924281))"
62632,62920,OBLINGHEM,['PAS-DE-CALAIS'],['NORD-PAS-DE-CALAIS'],['Commune simple'],23.0,127.0,0.2,"50.55124764873284, 2.593527291356926","{""coordinates"": [[[2.589087570341578, 50.543570363544205], [2.585596619516152, 50.55013780249259], [2.592223177121815, 50.55814791766913], [2.60143395424509, 50.556849519729276], [2.59831562899854, 50.546840792403934], [2.589087570341578, 50.543570363544205]]], ""type"": ""Polygon""}",19918,632,12,2,62,31,"POLYGON ((2.589087570341578 50.543570363544205, 2.585596619516152 50.55013780249259, 2.592223177121815 50.55814791766913, 2.60143395424509 50.556849519729276, 2.59831562899854 50.546840792403934, 2.589087570341578 50.543570363544205))"
62342,62134,FONTAINE-LES-BOULANS,['PAS-DE-CALAIS'],['NORD-PAS-DE-CALAIS'],['Commune simple'],156.0,564.0,0.1,"50.49865730152334, 2.283984632586254","{""coordinates"": [[[2.303174644824312, 50.4908411002232], [2.297522132201876, 50.48550402525676], [2.282560689807698, 50.48687240096696], [2.270624526982322, 50.49303234190646], [2.263413520003987, 50.50115820226266], [2.278698581337169, 50.51388681709366], [2.293148875633084, 50.508395904382205], [2.303174644824312, 50.4908411002232]]], ""type"": ""Polygon""}",13466,342,27,1,62,31,"POLYGON ((2.303174644824312 50.4908411002232, 2.297522132201876 50.48550402525676, 2.282560689807698 50.48687240096696, 2.270624526982322 50.49303234190646, 2.263413520003987 50.50115820226266, 2.278698581337169 50.51388681709366, 2.293148875633084 50.508395904382205, 2.303174644824312 50.4908411002232))"
62470,62770,INCOURT,['PAS-DE-CALAIS'],['NORD-PAS-DE-CALAIS'],['Commune simple'],100.0,186.0,0.1,"50.38735397325605, 2.150388789072085","{""coordinates"": [[[2.152310755557389, 50.37832008993454], [2.139268675210912, 50.38402071002686], [2.14421050522728, 50.39483756502568], [2.154995673152237, 50.39490283911963], [2.161927569513821, 50.387660012056976], [2.155968122762073, 50.3812630101197], [2.152310755557389, 50.37832008993454]]], ""type"": ""Polygon""}",8646,470,39,4,62,31,"POLYGON ((2.152310755557389 50.37832008993454, 2.139268675210912 50.38402071002686, 2.14421050522728 50.39483756502568, 2.154995673152237 50.39490283911963, 2.161927569513821 50.387660012056976, 2.155968122762073 50.3812630101197, 2.152310755557389 50.37832008993454))"
62792,62910,SERQUES,['PAS-DE-CALAIS'],['NORD-PAS-DE-CALAIS'],['Commune simple'],13.0,1052.0,1.1,"50.790749597337886, 2.201660972416445","{""coordinates"": [[[2.163379873661228, 50.76680384167876], [2.155493181362321, 50.7738571688781], [2.178009542876342, 50.78319598652122], [2.192290057820593, 50.79374255359206], [2.196134800875268, 50.80379868370268], [2.203229098528618, 50.80910207097805], [2.213430421678543, 50.810548616262274], [2.226713215684685, 50.807823404886804], [2.242758076369487, 50.796518006891965], [2.228733972351128, 50.79155989172123], [2.210993777674707, 50.78366951214093], [2.194940339281445, 50.78123387203529], [2.171031931256795, 50.766953727383935], [2.163379873661228, 50.76680384167876]]], ""type"": ""Polygon""}",19496,792,41,5,62,31,"POLYGON ((2.163379873661228 50.76680384167876, 2.155493181362321 50.7738571688781, 2.178009542876342 50.78319598652122, 2.192290057820593 50.79374255359206, 2.196134800875268 50.80379868370268, 2.203229098528618 50.80910207097805, 2.213430421678543 50.810548616262274, 2.226713215684685 50.807823404886804, 2.242758076369487 50.796518006891965, 2.228733972351128 50.79155989172123, 2.210993777674707 50.78366951214093, 2.194940339281445 50.78123387203529, 2.171031931256795 50.766953727383935, 2.163379873661228 50.76680384167876))"
62608,62124,NEUVILLE-BOURJONVAL,['PAS-DE-CALAIS'],['NORD-PAS-DE-CALAIS'],['Commune simple'],124.0,310.0,0.2,"50.06697917186129, 3.024953452004262","{""coordinates"": [[[3.024914100045593, 50.054148455333404], [3.011969727705412, 50.05803936095571], [3.00894287875667, 50.06065320415126], [3.013478597520268, 50.066302055313976], [3.021058648261454, 50.0749229998557], [3.030898087383199, 50.076411796368944], [3.037251816020501, 50.08166401335587], [3.041828511176425, 50.080117781950115], [3.038166381021393, 50.07286217042279], [3.02895130143137, 50.064242656222355], [3.030398309889326, 50.057479330529105], [3.024914100045593, 50.054148455333404]]], ""type"": ""Polygon""}",16222,608,11,1,62,31,"POLYGON ((3.024914100045593 50.054148455333404, 3.011969727705412 50.05803936095571, 3.00894287875667 50.06065320415126, 3.013478597520268 50.066302055313976, 3.021058648261454 50.0749229998557, 3.030898087383199 50.076411796368944, 3.037251816020501 50.08166401335587, 3.041828511176425 50.080117781950115, 3.038166381021393 50.07286217042279, 3.02895130143137 50.064242656222355, 3.030398309889326 50.057479330529105, 3.024914100045593 50.054148455333404))"
59041,59138,BACHANT,['NORD'],['NORD-PAS-DE-CALAIS'],['Commune simple'],149.0,950.0,2.4,"50.20810069971177, 3.875160019197915","{""coordinates"": [[[3.8727697931673912, 50.19014652995943], [3.856827442412455, 50.19534150903662], [3.8479796838698492, 50.21752998087063], [3.854220652521262, 50.21332006099066], [3.8653149388728583, 50.22378512536667], [3.880216403094049, 50.22346393345043], [3.89658061513632, 50.21485064752923], [3.902013891414875, 50.215035442991926], [3.902644450793938, 50.197797725684936], [3.896374263775416, 50.20318686151953], [3.8913724196850072, 50.202001887238104], [3.8727697931673912, 50.19014652995943]]], ""type"": ""Polygon""}",26942,41,10,1,59,31,"POLYGON ((3.8727697931673912 50.19014652995943, 3.856827442412455 50.19534150903662, 3.8479796838698492 50.21752998087063, 3.854220652521262 50.21332006099066, 3.8653149388728583 50.22378512536667, 3.880216403094049 50.22346393345043, 3.89658061513632 50.21485064752923, 3.902013891414875 50.215035442991926, 3.902644450793938 50.197797725684936, 3.896374263775416 50.20318686151953, 3.8913724196850072 50.202001887238104, 3.8727697931673912 50.19014652995943))"
59399,59270,MERRIS,['NORD'],['NORD-PAS-DE-CALAIS'],['Commune simple'],28.0,1024.0,1.1,"50.717843596088926, 2.657277061302724","{""coordinates"": [[[2.676800496413798, 50.69881089184916], [2.633117498349073, 50.70792332611405], [2.63260885381794, 50.72719635258046], [2.658139917862764, 50.73347848747087], [2.674634269682848, 50.7321677887683], [2.684229169205433, 50.72400009188591], [2.677052707101659, 50.71449699614894], [2.672470663085543, 50.70843700521091], [2.676800496413798, 50.69881089184916]]], ""type"": ""Polygon""}",30186,399,6,4,59,31,"POLYGON ((2.676800496413798 50.69881089184916, 2.633117498349073 50.70792332611405, 2.63260885381794 50.72719635258046, 2.658139917862764 50.73347848747087, 2.674634269682848 50.7321677887683, 2.684229169205433 50.72400009188591, 2.677052707101659 50.71449699614894, 2.672470663085543 50.70843700521091, 2.676800496413798 50.69881089184916))"
